StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q93,Q16,Q65,Q66,Q91,2_Q80,2_Q84_First Click,2_Q84_Last Click,2_Q84_Page Submit,2_Q84_Click Count,5_Q80,5_Q84_First Click,5_Q84_Last Click,5_Q84_Page Submit,5_Q84_Click Count,6_Q80,6_Q84_First Click,6_Q84_Last Click,6_Q84_Page Submit,6_Q84_Click Count,7_Q80,7_Q84_First Click,7_Q84_Last Click,7_Q84_Page Submit,7_Q84_Click Count,8_Q80,8_Q84_First Click,8_Q84_Last Click,8_Q84_Page Submit,8_Q84_Click Count,1_Q11,1_Q41_First Click,1_Q41_Last Click,1_Q41_Page Submit,1_Q41_Click Count,2_Q11,2_Q41_First Click,2_Q41_Last Click,2_Q41_Page Submit,2_Q41_Click Count,3_Q11,3_Q41_First Click,3_Q41_Last Click,3_Q41_Page Submit,3_Q41_Click Count,4_Q11,4_Q41_First Click,4_Q41_Last Click,4_Q41_Page Submit,4_Q41_Click Count,5_Q11,5_Q41_First Click,5_Q41_Last Click,5_Q41_Page Submit,5_Q41_Click Count,6_Q11,6_Q41_First Click,6_Q41_Last Click,6_Q41_Page Submit,6_Q41_Click Count,7_Q11,7_Q41_First Click,7_Q41_Last Click,7_Q41_Page Submit,7_Q41_Click Count,8_Q11,8_Q41_First Click,8_Q41_Last Click,8_Q41_Page Submit,8_Q41_Click Count,9_Q11,9_Q41_First Click,9_Q41_Last Click,9_Q41_Page Submit,9_Q41_Click Count,10_Q11,10_Q41_First Click,10_Q41_Last Click,10_Q41_Page Submit,10_Q41_Click Count,11_Q11,11_Q41_First Click,11_Q41_Last Click,11_Q41_Page Submit,11_Q41_Click Count,12_Q11,12_Q41_First Click,12_Q41_Last Click,12_Q41_Page Submit,12_Q41_Click Count,13_Q11,13_Q41_First Click,13_Q41_Last Click,13_Q41_Page Submit,13_Q41_Click Count,14_Q11,14_Q41_First Click,14_Q41_Last Click,14_Q41_Page Submit,14_Q41_Click Count,15_Q11,15_Q41_First Click,15_Q41_Last Click,15_Q41_Page Submit,15_Q41_Click Count,16_Q11,16_Q41_First Click,16_Q41_Last Click,16_Q41_Page Submit,16_Q41_Click Count,17_Q11,17_Q41_First Click,17_Q41_Last Click,17_Q41_Page Submit,17_Q41_Click Count,18_Q11,18_Q41_First Click,18_Q41_Last Click,18_Q41_Page Submit,18_Q41_Click Count,19_Q11,19_Q41_First Click,19_Q41_Last Click,19_Q41_Page Submit,19_Q41_Click Count,20_Q11,20_Q41_First Click,20_Q41_Last Click,20_Q41_Page Submit,20_Q41_Click Count,Q96,understanding,Q98,Q99_4,Q100,Q101,base,appleValue,pearValue,mangoValue,orangeValue,bananaValue,limeValue,rewardChance,timeLimit,font,get_budget,get20,Q93 - Parent Topics,Q93 - Topics
8/5/20 21:02,8/5/20 21:08,IP Address,78.146.184.28,100,318,TRUE,8/5/20 21:08,R_2D8l5toC3dSB2KL,,,,,51.39259338,-0.197692871,anonymous,EN,5739ae9d12d1d8000735d6bb,Left,,7,Orange,Right,2.932,2.932,4.098,1,Right,1.865,1.865,2.76,1,Left,3.791,3.791,4.719,1,Right,1.949,1.949,3.961,1,Left,3.584,3.584,5.86,1,Right,2.525,2.525,3.632,1,Left,2.615,2.615,3.59,1,Right,1.7,1.7,2.465,1,Left,1.145,1.145,2.865,1,Left,1.414,1.414,2.458,1,Right,2.252,6.594,7.649,2,Left,2.057,2.057,3.31,1,Left,3.255,3.255,4.336,1,Left,1.51,1.51,2.713,1,Right,1.996,5.588,6.544,2,Right,6.714,6.714,8.076,1,Left,1.717,1.717,2.556,1,Right,2.026,2.026,3.66,1,,0,0,5.29,0,Right,1.768,1.768,2.605,1,Left,1.684,1.684,2.458,1,Left,2.846,2.846,3.992,1,Left,2.352,2.352,3.194,1,Right,1.651,1.651,2.615,1,Left,1.716,1.716,2.76,1,All images load well,yes,Female,12000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,4,0,,
8/5/20 21:01,8/5/20 21:08,IP Address,117.20.69.71,100,447,TRUE,8/5/20 21:08,R_1i88MCxEqK9A9gs,,,,,-27.52639771,153.0477905,anonymous,EN,5c5403d7114ab80001e4bfe7,Left,7.9,7,Orange,Right,4.286,5.256,6.286,2,Right,2.138,2.138,2.988,1,Right,11.572,11.572,12.55,1,Right,4.494,4.494,6.979,1,Right,10.897,10.897,13.724,1,Right,4.008,4.008,5.753,1,Left,3.671,3.671,4.427,1,Right,1.836,1.836,2.9,1,Left,2.756,2.756,4.573,1,Left,4.155,4.155,9.167,1,Right,5.07,5.385,6.369,2,Left,2.256,2.256,8.498,1,Left,9.897,9.897,10.009,1,Left,4.11,4.11,5.1,1,Right,3.771,3.771,4.639,1,Right,4.015,4.015,4.905,1,Left,6.903,6.903,7.661,1,Left,7.829,7.829,8.789,1,Left,2.452,2.452,3.563,1,Right,4.59,4.59,5.776,1,Left,9.344,9.344,10.019,1,Left,7.618,7.618,8.444,1,Left,5.856,5.856,7.183,1,Left,3.343,3.343,5.596,1,Right,3.246,3.246,4.121,1,All images load well,"Yes, its clear",Male,110000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,7,0,,
8/5/20 21:02,8/5/20 21:08,IP Address,187.190.31.70,100,375,TRUE,8/5/20 21:08,R_TvBIWqEuUUUQTvP,,,,,19.43710327,-99.01110077,anonymous,EN,5d510a7e8c23ee000140b64a,Left,,$7.00 ,Orange,Right,1.09,1.682,2.667,2,Right,1.389,1.389,3.081,1,Left,1.005,3.371,5.158,2,Right,4.619,5.933,9.385,2,Left,0.91,0.91,2.23,1,Right,1.237,1.237,2.612,1,Left,3.154,3.154,4.087,1,Right,0.8,0.8,1.707,1,Left,0.926,0.926,1.973,1,Left,0.965,4.216,5.694,2,Right,1.219,2.939,3.953,3,Left,2.729,8.135,9.101,4,Left,1.062,1.972,3.283,2,Left,1.147,2.873,4.233,2,Right,2.18,4.581,5.121,3,Left,3.674,4.07,5.136,2,Right,1.646,2.594,3.65,2,Left,7.42,7.42,8.389,1,Right,2.291,4.592,5.849,2,Right,1.454,1.454,3.536,1,Right,1.54,1.54,2.512,1,Left,1.441,1.441,2.675,1,Right,2.85,2.85,4.162,1,Right,0.826,0.826,2.745,1,Right,1.337,1.701,3.164,2,All images load well,THe first one,Male,30000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,6,0,,
8/5/20 21:01,8/5/20 21:09,IP Address,187.232.87.107,100,485,TRUE,8/5/20 21:09,R_PtHlsxFbSbeBDDb,,,,,21.85940552,-102.2705002,anonymous,EN,5e9bd025eb6b380e1d66d04c,Left,7.9,7,Orange,Left,15.023,15.023,16.168,1,Right,3.756,3.756,4.851,1,Right,3.961,3.961,4.873,1,Right,22.728,22.728,23.847,1,Left,3.059,24.004,24.291,4,Right,7.353,7.353,8.337,1,Left,2.264,2.264,3.561,1,Right,2.53,2.53,3.372,1,Left,5.825,5.825,6.72,1,,0,0,10.008,0,Right,4.63,4.63,8.846,1,Left,9.31,9.31,10.008,1,Right,5.808,8.792,10.009,3,Left,9.201,9.201,10.012,1,Right,7.119,7.119,7.849,1,,0,0,10.009,0,,0,0,10.009,0,Left,8.076,8.076,9.157,1,Right,7.004,7.004,8.514,1,Right,8.978,8.978,10.011,1,Left,8.824,9.872,10.008,2,Right,2.881,2.881,3.823,1,Left,3.906,3.906,4.715,1,Left,2.824,2.824,3.952,1,Left,5.914,8.906,9.851,3,All images load well,It's clear,Male,19000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/5/20 21:01,8/5/20 21:10,IP Address,85.255.237.21,100,533,TRUE,8/5/20 21:10,R_cJ6d8zD1aLYO88h,,,,,51.49639893,-0.122406006,anonymous,EN,5c9e3d5553de260014ce7f98,Left,7.9,7,Orange,Right,18.08,18.352,20.523,2,Right,2.545,2.545,3.693,1,Right,21.037,22.621,22.92,2,Left,4.816,5.424,6.61,2,Right,28.211,28.211,29.465,1,Right,5.026,5.026,6.495,1,Left,7.426,7.858,9.201,2,Right,2.404,2.404,3.634,1,Left,3.602,3.602,5.021,1,Left,9.385,9.385,10.109,1,Right,7.55,7.55,8.433,1,Left,5.323,6.508,6.997,2,Left,8.867,8.867,10.009,1,Left,9.647,9.647,10.012,1,Right,9.513,9.513,10.008,1,Left,2.457,2.457,3.851,1,,0,0,10.109,0,Left,6.895,6.895,9.04,1,Left,5.696,5.696,6.707,1,Left,8.852,8.852,10.008,1,Left,9.698,9.698,10.108,1,Right,5.59,5.59,6.947,1,,0,0,10.009,0,Right,3.693,3.693,6.015,1,,0,0,10.009,0,All images load well,Yes,Male,30000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,8,0,,
8/5/20 20:57,8/5/20 21:11,IP Address,46.12.230.163,100,791,TRUE,8/5/20 21:11,R_2yf2GkWhfGKysvH,,,,,40.6381073,22.94549561,anonymous,EN,5c6e01f1a8f71b0001c1ed34,Left,7.9,7,Orange,Right,3.344,3.344,8.636,1,Right,3.617,3.617,5.259,1,Right,8.329,8.329,13.368,1,Right,8.69,8.69,10.586,1,Right,22.5,22.5,24.077,1,Right,4.362,4.362,7.059,1,,0,0,0,0,Right,3.122,4.669,7.213,2,Left,4.821,4.821,10.018,1,Right,4.372,8.035,10.014,2,Right,4.299,4.299,10.012,1,Left,3.261,3.888,10.01,2,Left,3.756,3.756,10.01,1,Left,1.9,1.9,4.527,1,Right,2.478,9.815,10.011,3,Right,3.858,3.858,10.012,1,,0,0,10.011,0,Left,5.468,5.468,10.011,1,Left,4.408,4.408,10.011,1,Right,3.457,3.457,10.011,1,Left,5.946,5.946,10.01,1,Right,7.442,7.442,10.018,1,Left,7.284,7.284,10.012,1,Left,5.886,5.886,7.94,1,Right,5.583,5.583,10.015,1,There are some images which don't load,The task was clear.,Male,35000,Bachelor's Degree,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,9,0,,
8/5/20 21:00,8/5/20 21:11,IP Address,177.240.215.9,100,650,TRUE,8/5/20 21:11,R_2alAEMQGwIuX3KI,,,,,29.02360535,-111.4736023,anonymous,EN,5efd440689469118b2540378,Left,7.7,6.6,Orange,Right,2.993,4.185,5.096,2,Right,0.002,1.926,2.98,2,Left,0.075,3.882,5.542,2,Left,2.673,2.673,7.66,1,Right,0.684,2.837,4.982,2,Right,1.654,3.904,4.834,3,Left,0.5,3.02,4.133,3,Right,1.503,3.043,4.32,2,Left,1.171,1.913,2.863,2,Left,1.477,2.371,3.225,2,Right,0.85,3.149,4.493,3,Left,1.417,4.024,4.502,3,Left,0.848,2.155,3.171,2,Left,6.071,8.34,9.241,3,Right,1.375,4.971,5.999,4,Right,0.485,3.936,4.417,4,Left,3.29,5.723,6.933,4,Left,0.637,3.098,4.711,3,Left,0.98,3.644,4.643,3,Right,0.043,2.745,3.695,3,Left,4.018,6.632,7.967,2,Left,0.501,1.786,2.641,2,Left,0,0,1.256,0,Right,0,0,3.041,0,Right,0.335,7.353,8.322,6,There are some images which don't load,Maybe when you try to say wich side is what it gets confusing.,Female,"20,000",High School Diploma or equivalent,Apple,1.1,1.3,3,5,2.2,7,6,10%,10,16,1,0,,
8/5/20 21:00,8/5/20 21:11,IP Address,179.8.55.188,100,631,TRUE,8/5/20 21:11,R_2YaDPw1Dl5P5btU,,,,,-27.36650085,-70.3321991,anonymous,EN,5df1a3387caa1e0c69dca179,Left,7.9,7,Orange,Right,38.341,39.244,41.531,2,Right,1.557,1.557,2.834,1,Right,11.802,11.802,12.849,1,Right,9.577,9.577,10.498,1,Right,35.655,35.655,37.296,1,Left,1.685,1.685,2.539,1,Left,1.118,1.118,2.47,1,Right,0.531,0.531,2.206,1,Left,0.09,0.09,3.079,1,Left,7.625,7.625,8.85,1,Left,8.776,8.776,9.584,1,Left,5.227,5.227,6.57,1,Right,8.635,8.635,9.552,1,Left,6.163,6.931,8.39,2,Left,0,0,3.98,0,Right,1.441,1.441,4.556,1,Left,0.875,0.875,3.094,1,Left,1.197,1.197,2.629,1,Left,2.515,2.515,3.891,1,Right,7.65,7.65,9.182,1,Left,9.345,9.345,10.123,1,Right,7.203,7.203,9.082,1,Left,8.208,8.208,9.754,1,Right,0.99,0.99,10.12,1,,0,0,0,0,All images load well,It's clear enough.,Male,12000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,9,0,,
8/5/20 20:59,8/5/20 21:11,IP Address,93.145.100.130,100,736,TRUE,8/5/20 21:11,R_1Kl6U4IoXk4V15b,,,,,43.54429626,10.32620239,anonymous,EN,5ea6d737a09cad065e46bc83,Left,7.9,7,Orange,Right,3.094,3.094,4.096,1,Right,2.75,2.75,4.831,1,Right,8.9,8.9,10.302,1,Right,77.265,77.265,84.114,1,Right,47.455,47.455,48.425,1,Right,3.42,3.42,4.661,1,Left,3.559,3.559,5.8,1,Right,1.683,1.683,2.669,1,Left,2.414,2.414,4.208,1,Left,1.86,1.86,2.956,1,Right,3.028,3.028,4.237,1,,0,0,10.108,0,Left,5.872,6.944,7.338,2,Left,1.362,1.362,2.348,1,Right,5.351,5.351,6.376,1,Right,1.982,1.982,7.439,1,Right,5.012,5.012,6.43,1,Right,2.842,2.842,3.49,1,Right,3.784,3.784,4.817,1,Left,8.555,8.555,9.564,1,Left,4.055,4.055,4.991,1,Left,1.562,2.434,3.09,2,Right,5.376,5.376,6.857,1,Left,4.493,4.493,5.559,1,Left,2.188,2.188,3.104,1,All images load well,Extremely clear ,Male,50000,High School Diploma or equivalent,Orange,1.1,1.3,3,5,2.2,7,6,10%,10,16,10,1,,
8/5/20 21:03,8/5/20 21:11,IP Address,184.145.3.59,100,476,TRUE,8/5/20 21:11,R_cUWvZUulAJ0z4zv,,,,,44.05389404,-79.44869995,anonymous,EN,5c120a94e32f860001657bd1,Left,7.9,7,Orange,Right,4.843,4.843,8.044,1,Right,4.134,4.134,6.505,1,Right,13.229,13.229,15.337,1,Right,3.951,3.951,5.718,1,Right,7.441,27.66,34.465,2,Right,7.578,9.377,10.119,2,Left,7.248,7.248,8.923,1,Right,5.179,5.179,6.752,1,Left,2.471,2.471,4.244,1,Left,4.188,7.432,10.116,2,Right,2.812,2.812,5.191,1,Left,4.058,4.058,5.96,1,Left,9.461,9.461,10.017,1,Left,2.727,2.727,4.371,1,Right,4.517,4.517,6.107,1,Right,6.689,6.689,8.633,1,Left,5.877,5.877,7.475,1,Left,5.723,5.723,8.944,1,Left,7.186,7.186,10.008,1,Right,9.43,9.43,10.107,1,Left,6.837,6.837,8.348,1,Left,8.012,8.012,10.011,1,Left,4.283,4.283,5.997,1,Left,3.733,3.733,5.368,1,Right,3.944,3.944,5.818,1,All images load well,Yes.,Male,130000,High School Diploma or equivalent,Both equal,1.1,1.3,3,5,2.2,7,6,10%,10,16,1,0,,
